mouse_life_stage,Early adult
gene_symbol,Morn5
parameter_id,IMPC_EYE_092_002
pvalue,0.7862337
analysis_id,dqkmn77si8crnl5
parameter_name,Retina (combined)
gene_accession_id,MGI:1922745
mouse_strain,C57BL
