gene_symbol,Col6a3
mouse_strain,C57BL
pvalue,0.509405
analysis_id,m6sw21736y41c8m
parameter_name,Dark side time spent
parameter_id,JAX_LDT_004_001
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
