mouse_life_stage,Late adult
pvalue,0.2209961
parameter_name,Effector Treg cells - % of CD45+
parameter_id,MGP_MLN_070_001
mouse_strain,C57BL
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,1yzue247rnjgtpq
