parameter_id,M-G-P_008_001_013
pvalue,1.195239
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
parameter_name,Startle Response
mouse_life_stage,Early adult
analysis_id,bd3d5691p2bo783
mouse_strain,C57BL
