mouse_life_stage,Early adult
gene_accession_id,MGI:1929242
pvalue,0.9671954
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,or775v58t037wnn
gene_symbol,Ivd
parameter_id,MGP_IMM_007_001
