mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,231e0nr62u8t2f2
gene_accession_id,MGI:97838
pvalue,0.9793306
gene_symbol,Eprs1
parameter_id,IMPC_IMM_067_001
parameter_name,Follicular B Cells (CD21/35+)
