parameter_id,IMPC_CSD_078_001
analysis_id,47q500er8te869h
pvalue,0.9506366
gene_symbol,Tbl1xr1
mouse_life_stage,Early adult
gene_accession_id,MGI:2441730
mouse_strain,C57BL
parameter_name,Vocalization
