gene_symbol,Lpgat1
parameter_id,IMPC_DXA_004_001
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Late adult
pvalue,0.1761236
mouse_strain,C57BL
analysis_id,hevo3oo77mb668x
gene_accession_id,MGI:2446186
