parameter_id,JAX_OFD_020_001
pvalue,0.2299814
mouse_life_stage,E12.5
gene_accession_id,MGI:95457
mouse_strain,C57BL
gene_symbol,Mecom
parameter_name,Distance travelled - total
analysis_id,53rn90q216qhi30
