mouse_strain,C57BL
gene_accession_id,MGI:2443129
parameter_id,IMPC_ACS_037_001
analysis_id,v4uhfe45s7508u8
mouse_life_stage,Early adult
parameter_name,% Pre-pulse inhibition - Global
pvalue,0.5741697
gene_symbol,Golm2
