mouse_life_stage,E12.5
mouse_strain,C57BL
pvalue,0.6661322
parameter_id,MGP_PBI_009_001
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
gene_accession_id,MGI:99501
gene_symbol,Fgb
analysis_id,s2w108t9195d1k8
