mouse_strain,C57BL
pvalue,0.2827351
parameter_name,Limb grasping
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_017
gene_symbol,Eprs1
gene_accession_id,MGI:97838
analysis_id,7124pjkwdb91253
