parameter_id,ESLIM_011_001_705
gene_accession_id,MGI:1276578
mouse_strain,C57BL
gene_symbol,Gfi1b
pvalue,0.1249301
parameter_name,Global prepulse inhibition
analysis_id,013j572l1cyu22d
mouse_life_stage,Early adult
