mouse_life_stage,Early adult
pvalue,0.2964699
gene_accession_id,MGI:1346088
gene_symbol,Cd52
mouse_strain,C57BL
analysis_id,4caw68r96j1fmx9
parameter_name,PP1 startle magnitude
parameter_id,ESLIM_011_001_002
