parameter_id,IMPC_XRY_023_001
gene_accession_id,MGI:99605
mouse_life_stage,Early adult
analysis_id,1dq4ra26y9m924z
mouse_strain,C57BL
gene_symbol,Cntfr
parameter_name,Ulna
pvalue,0.4963245
