gene_symbol,Eprs1
gene_accession_id,MGI:97838
pvalue,0.2662258
parameter_id,IMPC_CBC_004_001
parameter_name,Urea (Blood Urea Nitrogen - BUN)
analysis_id,dnkgy5231lf0dwc
mouse_life_stage,E12.5
mouse_strain,C57BL
