mouse_life_stage,Early adult
gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
analysis_id,5503dnnyz01wv5p
parameter_id,HMGULA_CBC_009_001
mouse_strain,C57BL
parameter_name,Calcium
pvalue,0.8637613
