mouse_life_stage,Early adult
pvalue,0.6737911
gene_accession_id,MGI:1888742
parameter_name,Tremor
gene_symbol,Extl1
parameter_id,TCPLA_CSD_030_001
mouse_strain,C57BL
analysis_id,v3su4i3g9z26o72
