mouse_life_stage,E12.5
gene_accession_id,MGI:1913483
parameter_id,MGP_IMM_036_001
pvalue,0.0858446
analysis_id,6x6o1mxs3p63m65
parameter_name,KLRG1+ NK cells - % of NK cells
mouse_strain,C57BL
gene_symbol,Dmap1
