parameter_id,MGP_PBI_038_001
mouse_life_stage,Early adult
parameter_name,Ly6Clow monocyte number
gene_accession_id,MGI:1914561
mouse_strain,C57BL
analysis_id,8dos0d55784h0ce
gene_symbol,Nanp
pvalue,0.5780436
