parameter_id,IMPC_CBC_016_001
gene_accession_id,MGI:1916222
mouse_strain,C57BL
analysis_id,bjksw88l9u5v682
mouse_life_stage,Early adult
parameter_name,HDL-cholesterol
gene_symbol,Tatdn3
pvalue,0.5659173
