parameter_id,MGP_MLN_074_001
pvalue,0.272606
parameter_name,Effector CD8+ T cells - % of CD45+
analysis_id,200px76qgk4t01l
mouse_strain,C57BL
gene_symbol,Traf6
gene_accession_id,MGI:108072
mouse_life_stage,Early adult
