mouse_life_stage,Early adult
pvalue,0.3769202
mouse_strain,C57BL
analysis_id,izdjfo666k53691
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
parameter_id,JAX_OFD_013_001
parameter_name,Periphery average speed
