mouse_life_stage,E12.5
gene_accession_id,MGI:95457
parameter_id,MGP_PBI_040_001
mouse_strain,C57BL
gene_symbol,Mecom
analysis_id,83vos27ykcigjq2
parameter_name,Eosinophil number
pvalue,0.2708023
