parameter_id,IMPC_CBC_005_001
mouse_strain,C57BL
pvalue,0.2876267
analysis_id,ul9u41r4h8v3r4c
mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
parameter_name,Creatinine
