parameter_id,IMPC_OFD_013_001
gene_symbol,Pglyrp3
pvalue,0.8276818
analysis_id,rry682to10o809n
gene_accession_id,MGI:2685266
mouse_strain,C57BL
parameter_name,Periphery average speed
mouse_life_stage,Early adult
