parameter_id,IMPC_XRY_007_001
mouse_strain,C57BL
parameter_name,Clavicle
gene_accession_id,MGI:1923029
analysis_id,6l78xl3v2vjy66l
gene_symbol,Dnaaf9
pvalue,0.7618535
mouse_life_stage,Early adult
