mouse_life_stage,Early adult
gene_accession_id,MGI:1919935
analysis_id,o8i25iv59dugl48
parameter_id,IMPC_CBC_014_001
parameter_name,Alkaline phosphatase
mouse_strain,C57BL
pvalue,0.5797111
gene_symbol,Dnajc6
