mouse_life_stage,Middle aged adult
parameter_id,MGP_MLN_032_001
parameter_name,Effector NK cells - % of NK cells
pvalue,0.779779
mouse_strain,C57BL
analysis_id,15hfb269a0m3d80
gene_accession_id,MGI:109356
gene_symbol,Snap23
