mouse_life_stage,Late adult
parameter_id,IMPC_GEL_060_001
gene_accession_id,MGI:2441730
analysis_id,9n132a8z59c98p8
pvalue,0.4992726
mouse_strain,C57BL
gene_symbol,Tbl1xr1
parameter_name,Neural tube morphology
