pvalue,0.4074734
gene_symbol,Cds2
gene_accession_id,MGI:1332236
parameter_name,LDL-cholesterol
mouse_life_stage,Early adult
analysis_id,240lt4369j8x907
mouse_strain,129SV
parameter_id,IMPC_CBC_025_001
