pvalue,0.7101616
parameter_id,IMPC_GEL_028_001
mouse_strain,C57BL
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
mouse_life_stage,Late adult
analysis_id,p7u51bcc0438c05
parameter_name,Forebrain
