mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1934811
parameter_name,Eye
analysis_id,76898323zw5nreg
mouse_strain,C57BL
gene_symbol,Nucks1
parameter_id,IMPC_EYE_001_001
pvalue,0.7011692
