mouse_life_stage,Middle aged adult
gene_symbol,AU040320
pvalue,0.8004133
analysis_id,25ar21a48120y8c
parameter_id,IMPC_ACS_006_001
mouse_strain,C57BL
parameter_name,Response amplitude - S
gene_accession_id,MGI:2140475
