parameter_id,IMPC_HEM_031_001
mouse_strain,C57BL
pvalue,0.1655546
mouse_life_stage,Early adult
gene_symbol,Kdm4c
analysis_id,7378197qwl36v9d
gene_accession_id,MGI:1924054
parameter_name,Lymphocyte differential count
