parameter_id,IMPC_EYE_092_001
analysis_id,0b14t7kb225b36i
gene_symbol,Arpc5l
gene_accession_id,MGI:1921442
mouse_life_stage,Early adult
parameter_name,Retina (combined)
mouse_strain,C57BL
pvalue,0.2084848
