mouse_life_stage,Middle aged adult
pvalue,0.6470041
mouse_strain,C57BL
analysis_id,26982h201up0az3
gene_symbol,AU040320
gene_accession_id,MGI:2140475
parameter_id,IMPC_OFD_020_001
parameter_name,Distance travelled - total
