parameter_id,M-G-P_020_001_001
gene_symbol,Nanp
pvalue,0.2591039
gene_accession_id,MGI:1914561
mouse_strain,C57BL
analysis_id,265385469360zl8
mouse_life_stage,Early adult
parameter_name,Body Weight
