parameter_id,IMPC_HEM_007_001
mouse_life_stage,Middle aged adult
pvalue,0.7707339
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,r4im43k3n20h075
parameter_name,Mean cell hemoglobin concentration
