mouse_life_stage,Late adult
analysis_id,37b41f0355f997u
mouse_strain,C57BL
parameter_id,IMPC_CSD_011_001
gene_accession_id,MGI:1336200
gene_symbol,Hpca
pvalue,0.5860439
parameter_name,Coat - hair distribution - back
