gene_accession_id,MGI:1920026
gene_symbol,Sass6
mouse_strain,C57BL
parameter_name,Placenta Size
pvalue,0.3757161
mouse_life_stage,E12.5
parameter_id,IMPC_GPP_004_001
analysis_id,cw0u89k4rmoyx40
