parameter_id,IMPC_IMM_047_001
gene_symbol,Hpca
analysis_id,1wu14s1j7x34z0h
pvalue,0.5378551
gene_accession_id,MGI:1336200
parameter_name,DN CD44+CD62L+ NKT cells
mouse_strain,C57BL
mouse_life_stage,Early adult
