parameter_id,HRWLLA_OFD_020_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.523292
parameter_name,Distance travelled - total
gene_accession_id,MGI:2446274
analysis_id,1p088lc92mx93f5
gene_symbol,Frmpd1
