parameter_id,IMPC_XRY_024_001
pvalue,0.9840258
parameter_name,Femur
mouse_life_stage,E12.5
analysis_id,y1a5s45fc49cgxk
gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
