parameter_id,IMPC_CBC_001_001
parameter_name,Sodium
gene_symbol,Zmynd8
mouse_life_stage,Early adult
pvalue,0.5169713
gene_accession_id,MGI:1918025
mouse_strain,129SV
analysis_id,b32x90304540yf0
