pvalue,0.1891309
mouse_life_stage,Early adult
gene_symbol,Psmd14
parameter_id,IMPC_ACS_036_001
mouse_strain,C57BL
parameter_name,% Pre-pulse inhibition - PPI4
analysis_id,544z9du8e448i4t
gene_accession_id,MGI:1913284
