parameter_id,ESLIM_007_001_006
pvalue,0.458632
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Extl1
parameter_name,Periphery distance travelled
analysis_id,1su59r8u1zxj876
gene_accession_id,MGI:1888742
