mouse_life_stage,Late adult
pvalue,0.4444337
gene_symbol,Nucks1
parameter_id,IMPC_HEM_019_001
parameter_name,Mean platelet volume
mouse_strain,C57BL
analysis_id,010bjom19k56v70
gene_accession_id,MGI:1934811
