pvalue,0.2851869
parameter_id,MGP_IMM_079_001
gene_symbol,Snrpb2
gene_accession_id,MGI:104805
parameter_name,KLRG1+ Treg cells - % of CD45+
mouse_strain,C57BL
analysis_id,iwt83o9q328gzxb
mouse_life_stage,Early adult
