parameter_id,IMPC_CBC_006_001
pvalue,0.2082816
analysis_id,u26epg66pon137p
gene_accession_id,MGI:2446274
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_name,Total protein
gene_symbol,Frmpd1
