mouse_strain,C57BL
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1345282
parameter_name,QT
analysis_id,2ud23c88pj6fm35
gene_symbol,Slc30a4
pvalue,0.65893
parameter_id,IMPC_ECG_028_001
