parameter_id,IMPC_EYE_056_001
gene_symbol,Dmap1
parameter_name,Mean left eye lens density
mouse_strain,C57BL
mouse_life_stage,E9.5
pvalue,0.9818231
analysis_id,95bx3qivp91s5f1
gene_accession_id,MGI:1913483
