parameter_id,M-G-P_026_001_004
analysis_id,074az81gavd6dk3
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
parameter_name,Coat colouration
mouse_life_stage,E18.5
pvalue,0.4636563
mouse_strain,C57BL
