gene_symbol,Slc39a10
pvalue,0.2092827
gene_accession_id,MGI:1914515
mouse_strain,C57BL
analysis_id,d7711uko5754tpj
parameter_id,MGP_PBI_004_001
mouse_life_stage,E9.5
parameter_name,CD8+ alpha beta T cell percentage
