parameter_id,IMPC_EYE_027_001
pvalue,0.9954776
gene_symbol,Mapkap1
mouse_strain,C57BL
parameter_name,Persistence of hyaloid vascular system
gene_accession_id,MGI:2444554
mouse_life_stage,E15.5
analysis_id,gcl84ord7j8f38y
