parameter_id,IMPC_XRY_002_001
analysis_id,0v8xj142y1b3a49
mouse_strain,C57BL
gene_symbol,Kdm4c
mouse_life_stage,Early adult
pvalue,0.08844739
gene_accession_id,MGI:1924054
parameter_name,Zygomatic bone
