parameter_id,MGP_MLN_075_001
analysis_id,48891vu627i436b
gene_accession_id,MGI:1917810
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_name,Resting CD8+ T cells - % of CD45+
pvalue,0.867713
gene_symbol,Wars2
