parameter_id,MGP_MLN_032_001
parameter_name,Effector NK cells - % of NK cells
mouse_life_stage,Early adult
pvalue,0.277158
gene_symbol,Slx4ip
analysis_id,skpcvkn48j36czq
gene_accession_id,MGI:1921493
mouse_strain,C57BL
