parameter_id,MGP_PBI_033_001
analysis_id,7p37ymbg9487963
parameter_name,CD8+ KLRG1+ alpha beta T cell number
pvalue,0.09782293
gene_accession_id,MGI:1338032
gene_symbol,Sema6c
mouse_life_stage,Early adult
mouse_strain,C57BL
