parameter_id,MGP_IMM_007_001
gene_accession_id,MGI:2442483
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
mouse_life_stage,Early adult
pvalue,0.5841826
gene_symbol,Usp37
mouse_strain,C57BL
analysis_id,vog7248120kv8h1
