gene_symbol,Slc39a10
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,p36wlwu06e4j065
gene_accession_id,MGI:1914515
parameter_name,Center average speed
pvalue,0.5760341
parameter_id,HRWLLA_OFD_017_001
