parameter_id,MGP_IMM_004_001
mouse_life_stage,Early adult
gene_symbol,Maco1
analysis_id,307343zii8gge9b
gene_accession_id,MGI:1913396
mouse_strain,C57BL
parameter_name,Total CD4+ T cells - % of ab T cells
pvalue,0.8869557
