parameter_id,IMPC_EYE_006_001
gene_symbol,Eprs1
analysis_id,8z2a8dy1834bw6k
pvalue,0.1267035
mouse_strain,C57BL
gene_accession_id,MGI:97838
mouse_life_stage,E9.5
parameter_name,Narrow eye opening
