parameter_id,IMPC_CBC_007_001
parameter_name,Albumin
mouse_life_stage,E18.5
pvalue,0.2611664
gene_accession_id,MGI:1914309
mouse_strain,C52BL
gene_symbol,Ola1
analysis_id,3w9s3dt115toukp
